x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,x.11,x.12,x.13,x.14,x.15,x.16,x.17,x.18,x.19,x.20,class
-1.268597267,-0.7333,1.0334,-0.3496,0.123,-0.7466,-1.4937,-1.0978,-1.5242,-1.7771,-0.7806,-1.6016,0.1359,0.2675,-1.4569,-0.0538,-0.1867,-1.2976,-1.6016,-0.8079,2
-1.537873317,-0.7632,-1.7066,-0.1991,-0.8794,-0.2587,-0.0275,-0.5201,-0.2581,-1.6923,-0.7075,-1.7612,0.1853,0.7643,0.1615,-1.0451,-1.2061,-1.0305,0.1166,0.5265,2
-0.564267381,-0.51,-0.1013,-0.0293,-0.0179,-0.1549,-1.9823,-1.1908,-0.9004,-2.3854,0.1458,-0.4383,0.1937,-2.1793,0.1971,-0.5686,-0.8717,-0.7417,-0.5254,-0.3811,2
0.565928237,0.2971,-0.5538,-1.1316,1.2772,0.7869,1.5971,0.5565,-0.8787,0.6482,-0.3461,0.9163,-0.8814,0.5151,0.5224,-1.1968,0.5688,2.3481,-0.7622,-0.0361,1
0.810618205,0.4736,0.8695,0.8759,-0.8311,0.2791,-0.1288,-1.6042,-0.5925,-0.5995,1.4408,0.2518,0.3591,-0.0528,0.4379,1.0529,-0.0327,2.084,-0.1995,-0.5083,1
-2.037707173,-1.5363,2.8304,-0.3746,0.1076,0.3756,1.4803,0.7568,0.3739,0.3176,-1.1474,0.9059,0.461,0.4593,-0.2657,1.3923,0.9339,-0.196,0.4654,0.5033,1
0.698962724,-0.8131,0.1788,-0.1168,-1.5171,1.2564,-1.0272,1.4243,-0.7602,0.3619,0.0081,0.8757,-0.2218,0.0038,0.5564,-0.0269,-0.9003,0.0812,1.1442,-0.0565,2
0.230863945,-0.4802,-0.7454,-0.6343,0.4251,-0.6484,0.248,-1.0891,-1.9489,0.2926,0.5488,-0.1939,0.0163,0.3063,-1.0315,1.3462,-1.376,-0.8647,0.4043,0.5296,2
1.6607551,1.3396,1.2252,1.317,0.3413,1.2664,0.7817,0.5308,1.4908,0.3042,0.984,0.8831,0.6817,0.8771,-0.848,1.4837,-0.0292,-1.5041,1.5817,0.2194,1
-1.482797611,-0.536,0.337,-0.8787,-1.0967,-1.3972,-1.1651,-0.3522,-0.7539,0.034,-0.8474,0.9802,0.0844,-0.3354,-0.6957,-1.0482,0.7344,0.1533,-0.4527,-0.1228,2
0.96935215,0.2453,-0.3977,0.3964,-0.8215,0.1342,0.74,0.1761,0.917,0.2197,1.5183,-1.6922,-0.09,0.4963,1.0379,-0.7298,-1.3753,0.0604,0.5582,1.8803,1
0.851123952,-0.3483,-0.6052,-0.6632,1.5485,1.3101,1.1618,1.4602,0.3059,0.7416,1.2506,0.9353,1.4882,0.1873,1.1285,-1.0463,-0.82,0.6578,1.0692,0.7821,1
-0.170447309,-0.7175,1.4314,-0.5533,-0.0798,-0.9221,-0.4466,0.5046,0.038,-0.8388,0.3711,-0.734,0.4409,0.0438,0.5143,0.9703,-0.3114,1.6995,1.5464,0.8686,1
2.273871122,0.714,0.6314,0.3369,-0.7035,0.5718,-0.4304,0.9843,0.3325,-0.0017,0.3022,1.7025,1.7643,-0.483,-1.0865,0.6249,-0.3927,1.7147,2.2242,1.4821,1
1.993590804,0.5391,-0.0213,1.4371,2.0829,0.2243,-0.9031,0.7715,1.2911,0.0211,0.6428,-0.3113,-0.7907,0.3928,2.1358,-1.7097,-0.1115,-0.3235,1.0605,1.3704,1
0.616751883,1.1131,-1.797,0.8763,0.1604,0.8313,1.0368,-0.2136,-0.5947,0.4869,0.8939,0.527,1.0441,1.0522,1.3557,-0.8237,-2.6566,-0.0759,0.8474,1.528,1
1.529563614,0.8247,1.8628,-0.052,0.5233,0.6322,-0.4544,0.7506,-0.6233,-0.8131,1.225,1.5713,0.8337,0.6004,0.3007,0.1097,1.0904,2.6413,0.0707,-1.0081,1
-0.800383341,-0.5986,0.7906,0.0042,0.3497,1.7135,-0.0739,-0.5328,1.4046,0.3586,1.6395,0.4354,1.1425,1.6075,0.5809,1.8641,0.5875,0.6464,2.0499,1.0171,1
-0.337158303,-0.002,-2.1047,-0.3093,0.2556,-0.6185,1.0381,-0.9151,-2.5011,-1.4798,-0.4397,-0.0135,0.588,-0.1933,-0.5443,-1.7249,-0.51,-0.8981,-0.8271,-0.2055,2
-1.021399839,1.4275,0.3864,-0.0465,-0.2054,-0.5103,0.3645,-1.3109,1.0364,0.7562,0.2861,-1.166,0.3748,-0.0739,0.9828,0.1921,-0.1269,0.9166,0.9733,0.4913,1
-0.16863997,-0.6157,-1.6411,-0.2392,0.5669,-2.624,0.1116,0.8855,-0.6341,-0.173,-0.7665,1.1182,0.6025,0.1903,-0.557,1.5155,-1.0437,0.0833,-0.4763,-0.3319,2
-0.006204333,-0.8776,0.4615,-0.2299,0.3354,-0.4228,1.5464,-0.3786,0.0414,0.4744,-1.2993,-0.1473,0.4404,1.2816,0.7807,0.4068,0.6895,0.4944,0.8122,1.0545,1
-0.863875149,0.4396,1.9965,0.086,-0.4856,-0.3145,-0.0483,1.7744,0.7878,0.2501,-0.8527,0.0815,1.0872,1.7528,0.1003,0.7848,0.3725,0.627,-0.4058,-1.0587,1
0.413322468,0.4623,0.7883,0.6486,0.896,-1.1778,1.1314,-0.1294,0.7748,0.4959,0.0667,0.9925,0.3456,-0.2205,-0.2723,0.621,1.6605,-0.363,1.0817,-0.5149,1
-0.795448002,0.7806,-0.0389,-1.0394,-0.3651,0.5941,-0.3536,-0.6487,-2.0771,0.3938,0.3853,0.5042,-0.0683,0.1757,-0.5827,-1.5628,-1.2571,0.5835,-0.1562,-1.1424,2
0.837374622,0.5498,1.0866,1.7064,1.2248,-1.77,0.9616,-0.3643,0.0016,0.751,0.6419,0.8181,-0.8159,2.4399,1.4126,0.993,-0.9326,0.3501,0.8452,-0.8165,1
-1.245058577,0.0953,-1.1807,1.4281,0.3247,-0.4874,-1.845,-0.3573,0.8052,1.5702,-0.4834,0.3089,-1.0694,0.5274,-1.4448,-0.6415,1.2771,-2.4448,0.4214,-1.3266,2
0.660423875,0.0414,1.1384,0.3584,1.2803,1.3174,1.5815,0.5876,0.9838,1.7465,-0.7129,0.0465,-0.5854,-0.1651,-0.7143,-0.0693,-0.0897,0.7432,0.5168,-0.5133,1
1.318852858,0.6431,0.7414,-0.5607,-0.1968,-1.4632,-1.2045,-1.1364,-0.5646,-0.9701,-0.5731,-0.0303,-0.8724,-1.1672,-0.2081,-0.5973,-0.2533,-1.3061,0.5094,-0.1567,2
1.666700041,0.2195,-0.2434,1.1344,0.0739,1.3022,1.275,-0.405,-0.8287,0.1977,-1.3595,0.7513,-0.175,0.3587,0.4044,1.6993,-0.588,1.8602,0.1533,-0.0305,1
-1.143661889,-1.2441,0.0066,-1.1859,0.0148,1.2118,-0.9168,0.5373,-0.3133,-0.165,0.4993,1.1903,0.89,1.546,0.2966,1.8539,-0.6936,1.8456,1.817,0.2282,1
-0.020210645,1.8822,-0.3052,1.2792,-0.3282,-0.1712,-0.5304,1.3808,1.7551,1.7291,-0.0019,2.2235,-0.4254,0.7418,-0.6132,-0.1865,0.0535,0.8549,-1.0749,-0.9053,1
1.570820977,0.7433,0.1741,1.3564,1.1742,0.5746,0.0635,1.0269,0.2722,-2.049,0.3668,0.9899,2.1081,0.6009,0.411,2.6831,0.1419,-0.6644,0.1001,0.44,1
-0.467983711,-0.7297,-0.844,-0.9156,-0.5173,-1.7358,-0.9785,0.6231,0.1185,0.5796,0.4964,0.4115,-0.0609,-1.1473,0.2861,-0.6937,-1.0349,-1.0696,-0.207,-1.0613,2
-1.142692209,1.8828,-1.1179,0.0249,-0.0258,-0.9753,1.4515,0.7544,-0.621,0.1628,0.502,0.2924,0.0893,0.0934,0.0976,0.7979,1.3865,1.0495,1.3647,-0.3179,1
-0.799299676,-0.7296,1.2615,-1.2104,-0.0175,0.3158,0.0588,0.5354,-0.7286,-0.4816,-0.6569,-0.3081,0.5541,-0.7552,0.3248,-0.7785,-0.2749,-0.9571,0.8071,-1.0691,2
-0.91943536,0.6567,-0.1893,0.8321,0.446,0.6069,0.5494,1.3271,1.0291,-0.1041,1.5301,0.3907,-0.7932,0.6263,-1.1416,1.1329,-0.572,1.3621,-0.3466,-0.4844,1
0.503849755,-1.0668,1.2415,-0.6457,1.4294,0.6767,1.3523,1.9664,-0.3381,0.0159,0.6635,1.0608,1.9229,-0.3141,-0.1977,1.0903,0.0568,0.9017,-0.4564,-0.4284,1
1.580377919,1.1823,1.8931,1.1507,-0.726,1.4513,1.192,-0.4154,0.9281,1.5091,2.2898,0.8413,0.9857,1.3145,1.28,0.8771,1.3286,-0.0456,1.3449,1.1929,1
-1.29643707,-1.832,-0.8092,-0.4499,-0.9927,0.7334,-1.6236,-1.2565,-1.5807,-0.3795,0.6156,-1.1049,1.7509,1.5214,-1.2376,1.1441,0.6123,1.1798,-0.7276,-0.7129,2
0.919795263,1.284,-0.7486,-1.3364,-0.8605,1.4793,-0.7301,2.4872,-0.7358,0.6217,0.1101,1.3859,0.9404,0.6682,-0.5119,-0.7054,0.2398,-1.6156,-0.3319,0.4177,1
-0.638986011,0.0143,-1.4585,0.6845,-1.0502,0.5352,-2.4536,-0.6851,-0.3137,1.0766,-1.2119,-0.4173,-0.9201,-0.5374,-0.1714,2.4267,0.6274,-1.2311,-0.853,-1.8032,2
-1.30014301,0.127,-1.0138,-0.0207,1.1826,-0.1569,-0.1142,0.3215,0.3834,-0.3186,0.4196,0.8888,0.0189,-1.783,1.4292,0.2035,1.2764,1.4671,0.6802,2.3175,1
-1.677177337,-0.2985,-1.8239,-1.5073,1.0315,0.8651,0.2168,-1.539,-0.9951,-0.0875,-0.4474,-1.9823,-2.8255,1.0495,-0.0146,0.1359,-1.9254,0.1282,-1.2951,0.4189,2
-0.672291737,-0.0395,-0.4303,-1.1471,-0.6724,-1.0844,-1.131,-0.0181,1.1331,-0.8892,-0.1813,-1.9069,-0.1227,-0.8122,-1.1629,2.461,-0.9458,-0.6003,0.6233,-0.2529,2
0.079790611,0.4793,-0.0498,-1.9311,-1.4739,0.8172,-1.058,-0.4745,-0.1516,-1.8468,-2.0173,0.0154,-0.6466,-1.9388,0.9378,0.8355,-0.1713,-0.4957,-1.0418,-1.2209,2
0.587499417,-0.2741,-0.8029,-0.606,-0.7247,0.3905,0.8893,-1.2811,1.8684,-0.3923,0.2012,1.2715,0.3443,0.1579,-1.0036,-1.068,0.2641,0.8309,-0.0529,-1.3609,2
-0.114669578,0.5551,1.5706,0.8099,0.7895,-0.2082,0.2355,-0.6316,1.4177,-0.2807,2.3748,1.2408,0.2491,-0.0854,-1.3731,1.0916,-0.9275,0.3333,-0.236,0.6743,1
1.9631208,-0.1446,-0.6193,-0.1988,2.6012,0.3112,0.235,0.2407,0.8416,2.8242,-0.3017,1.0944,-0.7278,-0.1253,-0.5032,0.5994,-0.3609,-0.1837,0.5603,0.7972,1
0.44633432,1.6405,0.0152,-1.0203,1.9049,0.2413,0.3152,0.4178,1.394,0.0833,1.4261,-0.0801,0.5217,0.3293,2.779,0.1212,0.7634,1.9105,-0.108,0.9106,1
0.290542499,-0.1947,-1.5863,-0.539,0.9987,-0.6727,-0.7876,1.1424,0.0293,-0.4485,-0.665,-0.3257,-0.1394,-1.2846,0.3387,-1.2488,-2.4889,1.4348,-0.2259,-0.2182,2
-0.548440384,-2.8226,-1.266,0.9235,-0.1545,-0.5906,1.0687,1.4669,0.6927,0.2479,-0.151,-1.6436,1.3979,-0.1641,1.0271,-0.0956,-1.1063,-0.2201,0.2844,0.0448,2
0.686828721,-0.631,-0.2031,-1.4675,0.3837,0.6434,-0.1562,-0.4984,0.1407,-1.1254,-1.2075,0.2412,0.2664,0.2392,-0.2566,-1.9649,0.1674,-1.0051,-0.0273,-0.9686,2
-2.241035496,1.7429,-0.0157,1.2299,0.6335,0.1995,-0.4721,0.1905,0.7149,0.4459,-0.4669,-1.5896,-0.9787,-0.8846,-0.5373,0.5511,0.3722,-2.1037,-1.086,0.3111,2
-1.200451268,-0.8899,1.2156,1.3651,-0.4741,0.5943,1.0597,0.6394,-0.4937,1.4615,0.2893,0.8093,2.2796,0.5511,1.9979,0.9116,2.629,1.7659,1.2626,0.059,1
1.580242505,0.9959,-0.1217,1.1023,0.7151,2.1637,1.3981,-0.3231,0.6302,1.0638,0.6359,0.4226,0.1611,1.0614,0.1139,1.1417,0.2596,-0.6053,0.2401,1.2745,1
-1.470752086,-0.8473,0.673,-1.7923,-1.1262,1.6542,0.6481,-0.8239,-0.0892,0.0024,-0.4182,-1.9154,-0.4852,-0.9783,0.8071,-0.8153,0.9519,-0.2389,1.0043,-1.1441,2
-0.301871798,-1.1025,0.2931,1.3433,-1.2083,0.336,1.251,0.0791,-0.3318,0.5857,1.3921,1.0713,-0.4389,-0.2915,-0.0228,-0.0712,-0.5342,-1.1656,-1.8993,-0.679,2
-2.628387313,0.9982,1.0971,-0.6568,-0.4255,-0.6627,2.1291,0.5422,-1.5816,1.8884,-1.8569,0.1912,1.4702,-0.5406,1.3221,0.8309,1.3835,-0.1101,1.5164,0.4029,1
-0.118505622,-0.4797,0.8949,-0.4526,-0.5072,-1.5156,0.0442,1.516,1.1638,0.8264,0.8416,0.0351,-0.1858,-0.5418,-0.0866,-0.1957,-0.8715,0.4446,-0.6138,-0.181,2
-2.446019784,0.6776,-1.1005,0.4413,0.1239,0.1306,0.9955,-0.8532,-1.542,0.7235,-0.3638,-1.3689,0.472,0.5951,0.8749,-1.0282,-1.0284,-2.0088,0.5768,-1.7147,2
-0.639270157,-0.1472,0.4538,-0.9965,0.9718,1.4776,-0.2318,-0.0013,-1.0815,0.7258,-0.6398,-1.4416,-0.3838,0.5756,-0.5121,-2.1628,0.1773,-1.2029,-0.3904,0.688,2
-2.193544773,-2.5283,-0.3939,-1.5043,0.8139,-0.7144,1.7151,-1.9016,-0.2996,0.2746,0.2019,-0.1374,0.6375,0.2579,0.1253,0.6105,-0.0031,-0.0908,-0.1771,-0.1688,2
-0.470377725,-1.2038,-2.2554,-0.0961,0.1077,-0.3383,-1.1151,-0.6482,0.5722,0.1998,-1.6731,-0.0386,-0.5053,-2.1971,-0.3735,-0.9281,0.0682,-1.7868,-1.0161,-0.7721,2
0.153822584,-1.4983,1.0463,0.0999,-1.1373,0.1199,0.495,-1.7281,-0.643,-2.0004,-1.4073,-0.1727,-0.5613,0.9674,-1.0878,-2.084,-0.3864,0.1766,-0.1187,-1.4842,2
1.475605494,0.6863,-0.9709,0.8011,-0.3956,-0.1781,-0.7911,1.2027,0.7233,1.1672,0.3965,1.6977,-0.9011,1.914,0.1267,-1.4806,0.2053,1.0251,0.7053,-0.27,1
-0.22045467,1.8932,-0.6183,-0.4427,1.2282,-1.0659,0.6255,-0.8216,-0.8321,-1.1356,0.2672,0.9634,-1.3932,-0.0918,0.9118,-0.4361,-0.27,-0.2611,0.0657,0.0798,2
-0.031092536,-0.1677,2.2635,-0.2608,-0.8309,-0.8268,-0.129,0.5002,-0.7769,-0.8489,1.3513,-0.0085,-0.1181,-1.0925,-1.3571,-1.4834,-0.8863,-1.1761,-1.8101,-1.9312,2
0.96497831,0.5411,1.6275,0.3631,-0.66,0.8662,-0.5214,0.2748,1.7884,-0.6764,0.1821,-0.4598,0.5062,0.0124,-0.6201,-0.4605,-0.0565,-0.2402,-0.398,1.0795,1
1.392852733,2.0967,-0.9499,-0.0263,0.3671,-0.9586,1.0904,-0.5069,0.3693,0.0361,0.5848,2.0035,-0.6866,0.3086,1.3877,1.3485,0.3634,0.7551,-1.5898,0.5745,1
0.240314502,-0.2829,0.0551,0.7053,0.4792,-0.4273,0.96,-0.0709,1.3708,-0.0106,-0.3337,-0.6153,-0.5377,0.0341,0.8865,0.4558,0.4478,0.7736,0.0979,0.071,1
-1.07315319,-0.3363,0.0415,-0.2325,-1.0007,-1.4163,-0.8606,1.0577,-0.3012,-0.3773,-0.2776,-0.2897,-0.9039,-2.7121,-0.0628,-0.539,0.6242,-0.3123,-1.0711,0.0105,2
-1.342375833,-0.1589,-1.6771,-0.9074,0.2228,-1.1066,0.5092,-0.3589,-0.1323,-0.1786,1.2665,0.8208,-1.8658,-0.7973,0.7529,-1.443,-0.387,0.8117,0.4308,-0.5658,2
-0.389392819,0.0865,-0.1209,0.8903,-0.9163,-0.9798,-0.0755,-0.4878,1.738,-0.0899,-0.2723,0.3983,-0.0044,-1.8491,-0.9272,0.547,0.2876,1.4618,-0.0646,-1.0281,2
-0.863953994,-1.5906,0.2423,0.6568,-2.2064,-0.0488,1.1092,-1.2884,0.4714,-1.0219,0.44,0.0986,0.0068,0.0609,0.4747,-0.6041,1.1044,0.2851,-1.9126,-0.0607,2
-1.006380894,1.8226,-0.4531,0.0691,0.0852,0.5345,1.5434,0.5035,2.195,1.1329,0.1246,0.137,1.6727,0.8537,0.8946,0.7497,0.888,1.2442,0.5364,2.7297,1
-0.256951311,0.6028,1.3353,0.6891,0.0492,0.2586,0.2241,-0.4644,-1.501,1.2536,-1.8283,0.4504,0.098,0.8539,0.7852,0.5704,1.334,-0.6738,0.5747,1.1168,1
0.339306709,-1.2512,0.5188,0.0933,0.2145,1.8445,-0.5595,-0.3414,1.169,0.7253,1.6974,0.8237,0.649,0.6367,-0.5812,0.256,-0.4364,-0.6302,-0.9736,-0.0454,1
0.588897619,-0.0237,0.0846,0.8055,-0.9132,1.5116,-0.4048,0.5511,-0.3433,0.3302,1.3296,0.37,1.6693,0.9404,-0.5591,1.5827,0.129,0.075,0.3557,1.5081,1
0.028130814,-1.2913,-1.4035,-1.1525,0.3649,-0.6727,0.5684,0.4283,-0.5288,-0.5749,0.5637,-1.7333,0.6051,-0.1654,1.0876,-2.0433,-1.8365,-1.2517,0.8887,-0.0885,2
-1.523378739,0.2357,-0.5304,-0.6724,0.0114,-0.611,-0.5944,-0.6642,0.1012,-1.3176,0.1843,0.2822,-0.5449,-0.8395,-0.064,-0.4255,0.0299,-0.3209,1.2706,-0.6949,2
1.035780327,1.1811,-1.164,-1.5833,0.35,-1.3633,0.0182,0.2593,0.0248,0.4062,1.1802,0.573,-0.1201,-0.2842,-1.2165,0.1353,1.9834,-0.1461,1.2224,-1.4733,1
0.451824823,-0.0475,0.5122,0.4474,-0.7287,0.3095,0.9788,0.9007,0.4488,0.3784,0.4733,0.9915,-0.2093,0.5468,-0.2063,1.3765,0.2669,1.6259,-1.5885,-0.4904,1
-0.765600016,-0.0257,0.8636,-2.4033,1.1161,2.4866,0.3719,0.2777,1.0377,0.6119,-0.4384,0.1192,1.5225,0.8567,0.5543,0.9332,-0.1453,-0.1178,0.5986,3.3676,1
1.35136744,0.4596,1.3922,0.2831,-0.6547,0.5962,-0.4406,-0.8858,1.8636,0.577,-1.8404,0.6112,0.351,0.7515,1.4322,0.6947,0.0928,-0.8763,0.3431,-0.7054,1
-0.451098635,0.093,-0.1147,-0.5156,-1.2012,-0.1629,-0.9485,0.6296,-0.5602,0.4517,-0.8896,-0.8025,-0.896,-0.9465,-1.693,1.129,-0.2682,0.6207,-0.4058,0.4809,2
-0.006797555,0.5258,1.3845,-0.4705,0.8952,0.4579,-0.6333,0.4358,-0.2531,-0.1036,0.9036,2.1906,1.7636,2.096,-0.0743,0.9693,-0.6152,0.2567,1.6458,-0.3912,1
1.796024554,1.7174,1.7582,1.2561,1.0718,-0.7834,1.0518,0.6405,0.3166,-0.2077,0.1848,0.2993,-0.2833,0.8256,-0.0748,1.3313,-0.4715,2.2656,-0.6719,0.579,1
-0.193549129,2.2761,0.5623,-0.3863,-0.9072,0.4667,0.6011,1.6591,0.513,-1.9693,-0.36,-0.6439,0.2369,0.1007,-0.9497,-0.623,-0.9312,0.4452,-0.3711,0.0329,2
0.366041162,1.0062,-0.7251,-0.3695,-0.2859,-2.5737,-1.0519,-1.6195,0.3647,-1.035,0.862,-0.0768,-0.821,-1.0139,-0.9817,1.0724,-1.2646,0.0076,2.0354,-0.1946,2
1.401349328,-0.6349,0.6965,0.2125,0.9625,1.0083,0.1272,0.4209,-0.0775,1.5451,0.6214,0.9298,0.8305,-0.0564,-0.3061,-1.2445,0.1301,0.4712,0.6329,0.5374,1
-0.141127322,-0.9282,-1.6083,-0.6072,-1.3485,-0.8877,-0.2972,-0.6186,1.0877,-0.4488,-0.3391,-0.1789,0.5287,-1.2666,0.2085,0.3793,-0.4425,0.5195,-0.2517,-1.3643,2
-0.056219979,-0.4391,0.5042,-1.1281,0.3027,1.3496,-0.8015,-0.2531,0.1713,-1.9619,-2.622,-2.0077,0.6304,-0.198,-0.5418,-1.116,-0.7356,0.0473,-0.9009,0.1285,2
0.411781805,0.9955,0.9043,-0.3164,-1.2219,0.3052,-0.1544,0.5516,-0.3828,0.2402,-1.2425,-1.0931,-0.1831,-0.102,1.1149,-1.1076,0.4572,1.5326,2.1909,-0.8008,1
-1.690056183,1.6515,-0.7378,1.538,1.1043,-0.2524,-0.3719,-2.0974,-0.1743,1.1527,-0.3064,-0.3714,-0.0049,1.1295,-0.395,0.6011,0.7545,0.1078,-0.6692,-0.8166,2
0.362331733,0.6777,1.635,0.1351,1.103,2.1868,0.9143,0.3957,0.8517,0.8062,0.0847,1.4563,1.3795,-0.0999,-0.704,0.032,0.9505,-0.0858,0.8518,1.4566,1
0.136003816,-0.6061,-0.8475,-0.1077,0.0696,-0.7393,-0.5651,0.4502,-0.1828,-1.0515,-2.0403,-0.5778,1.3708,-1.2446,0.2971,-1.7119,0.3813,-0.355,0.8204,-2.7598,2
0.324576616,-0.4735,0.0182,-1.3213,0.5577,0.4046,-0.9454,-0.6844,0.3577,1.5462,-0.9466,-1.4961,0.9043,0.5162,-0.3201,-0.0057,0.6019,-2.1044,0.026,-0.4039,1
-0.52498217,-1.8689,1.0134,-0.0252,1.3511,0.5415,-0.7501,0.6786,-2.6238,0.1485,-0.5556,-0.4323,-2.1113,-1.148,0.0296,0.5921,-1.6333,-0.5657,0.7109,-0.9354,2
1.157857722,-0.3246,-1.3696,-1.2119,-0.8526,-0.7069,-1.4492,-0.3864,0.3693,-0.9716,-0.0947,0.1002,-1.9365,0.6048,-0.1629,0.078,-0.9718,-0.3707,-0.1665,0.7687,2
-0.28271503,-1.8682,-1.6133,-2.6166,1.168,-2.2422,-0.4715,1.0301,-0.0971,-0.2222,1.2955,-0.4805,0.3644,-0.4398,-0.428,-0.785,-0.7495,-0.3153,-0.313,-1.5535,2
0.407312857,-0.8295,0.5552,-0.6523,0.295,-0.4935,0.0555,-0.394,0.9894,0.7318,0.3224,3.0056,-0.38,1.468,0.9686,0.3907,-1.1939,-0.2159,2.2627,0.0583,1
-0.897337199,0.1996,-1.9943,-1.7797,-3.0588,0.1164,-0.5829,-1.155,-0.0453,-2.6113,-0.0053,-1.5076,-1.658,-2.4922,-0.113,-0.8561,-0.6192,1.1015,-0.8531,0.2122,2
0.611919908,-0.9174,1.2479,0.6885,-0.0473,0.9534,1.2385,0.3074,0.4106,1.011,0.5514,0.6286,0.4033,1.3365,0.0427,2.2842,0.7766,-0.79,-0.4059,1.1065,1
-2.027357567,-0.6582,-1.9834,-0.0894,-0.1996,-3.0171,-1.0963,-1.5765,-1.3414,-1.6296,-0.6398,-2.4431,0.7916,-1.2602,-0.6529,-0.6327,-0.6276,0.137,0.5986,0.5989,2
-2.584097412,-0.1676,0.0389,0.0168,-0.0392,-0.0118,-0.6576,-0.4163,-1.0864,0.4052,-0.5022,-0.005,-1.9769,-1.4619,-2.1344,-1.7576,-1.3398,-0.7449,-0.1808,1.2876,2
1.648858616,1.49,0.7857,0.7221,-0.8798,-0.0551,-0.9434,1.0225,0.758,-0.5889,-0.1857,-1.4123,0.2485,-0.479,0.7078,-0.677,-0.0012,-0.6793,-1.0971,-0.2919,1
0.869090191,-0.6316,0.1224,-0.1035,-0.0337,0.3668,-0.2671,-0.9428,-0.7197,-0.2373,0.1877,-1.2205,-0.1951,-0.8644,-0.6707,-0.1765,-0.3736,-1.3689,-0.0576,1.5308,2
-0.650296237,0.2107,1.1976,0.6252,-0.2564,1.8212,-2.2029,0.7766,1.0819,0.7768,-1.2558,1.3422,-0.5547,1.3688,0.3027,0.6147,-0.4552,-1.0079,1.816,0.1744,1
-1.410070888,0.2497,0.0688,-1.0544,0.4821,0.3728,-0.5424,0.3447,0.0638,-1.3699,0.4458,0.3667,2.0765,-1.6266,-0.8733,0.6668,0.7223,0.7544,1.1756,0.2142,2
2.822256749,0.858,1.0561,0.5033,0.1332,0.5684,-0.4635,1.4099,-1.1467,1.6212,-0.1542,-1.0849,1.4374,0.6171,1.7673,0.9533,0.687,1.2765,-1.334,0.1721,1
-1.54243788,-0.7236,-3.2086,0.3148,-1.1433,-0.04,-0.8898,-1.756,-0.6692,0.0502,-0.1467,-0.3414,-2.1107,-0.2017,-0.8868,-1.4502,0.0372,-0.7678,-0.1906,0.6134,2
0.855417674,-1.5187,0.5084,-1.0478,-1.3755,-1.2516,0.0048,-1.0327,-0.4988,0.1616,-0.5562,-0.6731,0.1609,0.0381,-1.2792,0.3157,0.3881,-0.3449,-2.1766,-1.2055,2
0.190870042,-0.1258,-0.227,-0.8409,-1.6615,-0.3876,-0.9845,-0.7499,-2.4633,-0.4641,-0.0986,0.2825,0.3868,-0.8776,-0.2,-0.8645,0.5815,-0.1952,-0.2976,0.3499,2
-0.510177539,-1.6159,-0.2091,-0.9619,1.3413,-0.7733,-0.2585,-1.4659,-0.4279,-0.6706,0.2788,-0.8485,-1.8396,-0.551,-2.3569,1.0384,-1.468,-0.3621,-1.7274,-0.9457,2
-0.625949695,-0.0892,-0.4138,-0.6379,-0.8694,0.3535,-3.0311,0.0049,0.4526,-0.5821,0.2146,-0.5945,-0.353,0.4263,-0.7428,-0.2121,1.2805,0.8995,-1.2145,0.6617,2
0.743187941,0.3658,-1.1696,-0.5619,-1.9667,-0.6327,-0.3491,-0.8209,0.6753,0.426,0.1462,-1.0305,0.6045,0.8263,-0.5825,-1.1473,1.2547,-0.801,-1.0171,0.4983,2
-0.48772792,0.4882,0.1996,-0.0365,0.3237,1.1291,-0.6984,0.5701,0.5872,-0.0923,0.7629,-0.5473,0.9142,-0.6107,0.4314,0.0964,-0.6149,-0.5706,-0.2042,2.0675,1
-0.368721672,1.5524,1.308,-1.5999,-1.8981,0.5435,2.6239,1.6751,-0.1325,0.0689,0.4176,0.6155,0.5352,-0.4598,0.7574,-0.288,0.8526,0.2429,1.9167,0.5731,1
-0.415682943,1.164,1.2414,-1.7554,-1.1809,0.0951,0.5835,0.1513,0.223,-0.5377,0.0752,0.8969,-0.4568,0.1454,0.9167,1.0773,2.6891,1.1499,-1.0564,-0.2424,1
-0.316212269,-0.6849,-0.0226,1.6015,-0.7848,-0.2681,1.119,0.1249,-1.492,-1.418,-0.2137,-0.2604,-0.1717,-1.0029,1.2161,-1.325,-0.0098,-0.9844,0.2582,-0.1273,2
-1.437145078,0.4411,1.3605,-0.6326,1.2052,0.6617,1.6477,0.3342,1.1048,1.1532,0.6936,1.0309,2.0912,2.8166,-0.4173,1.2565,-0.301,0.5228,0.706,0.0791,1
0.496219445,0.8289,0.6382,1.1351,0.4606,0.2116,1.5016,0.422,0.0853,1.0798,-0.4524,0.864,2.1683,1.0088,1.5305,-0.9915,1.1153,-0.036,0.3831,0.7378,1
1.462992152,-0.4618,-1.8971,0.3782,0.813,0.1741,0.7446,-0.5731,1.6251,-0.1234,-0.271,-0.9444,0.0784,1.3873,0.5067,0.2006,0.1688,-0.4404,0.5685,-0.9604,1
-2.389817209,-1.4612,-0.7477,-0.192,-0.6415,0.0197,0.5884,-1.5361,0.422,-1.459,-1.0166,-0.2227,2.1269,-0.9327,-0.6204,0.2772,0.2686,-1.3669,-1.4573,-0.6842,2
